1.6296804,1.1554823
1.7168214,1.0796013
1.8347515,0.9426344
1.607424,0.9928129
1.6114821,0.9993017
1.6701657,1.16716
1.8617011,1.0719028
1.6835419,1.1374782
1.6288981,1.1612461
1.8682586,1.0775492
1.7189895,1.0226895
1.832762,0.9501713
1.7499335,1.0119785
1.6650609,0.9064653
1.8307902,0.85506314
1.7544761,1.095781
1.6571083,0.9797002
1.789741,0.8519913
1.7487193,1.0353446
1.7352275,1.0772429
1.7508545,0.94373596
1.6220752,1.1452814
1.6164552,0.932522
1.7865349,0.80697805
1.9768705,0.9437493
1.6184995,1.1330512
1.7237899,0.8824133
1.9173484,1.0243957
1.6450012,1.0505213
1.7519863,1.1288085
1.7018582,0.9410966
1.7431737,1.0129157
1.8724426,0.85477597
1.7785248,1.1571754
1.6202726,0.92842644
1.877266,1.1961358
1.6368074,1.0785805
1.7800976,1.1605768
1.9433806,0.879251
1.6801459,1.056443
1.9648184,1.0993961
1.7586514,0.81999385
1.9868413,0.9742417
1.9620589,1.0205388
1.7101345,1.0999023
1.8676703,1.0613981
1.9872059,1.014043
1.9388523,0.8950207
1.8890471,0.9172639
1.767572,1.17691
1.7561678,1.1297497
1.9351037,1.1113333
1.6455188,1.0635564
1.7782526,0.88464135
1.9376364,0.8895113
1.8091989,0.8530756
1.60727,0.8246146
1.9767172,1.1836082
1.7197686,0.8653648
1.8434113,1.0898223
1.6723567,1.017612
1.7498448,1.1300185
1.8755802,1.066191
1.8978968,1.0302871
1.7309123,0.898231
1.9619391,0.8686647
1.8147415,0.82198673
1.9708774,1.1338321
1.8794638,1.056325
1.6338359,1.1980685
1.9256465,1.1214442
1.7381457,0.9829938
1.725468,0.92452395
1.6549357,1.030452
1.8708296,1.0591221
1.462359,1.2749422
1.752946,0.8157618
1.4840409,0.84498215
1.589195,0.7568792
1.7002043,0.9578657
1.7567048,1.0891978
1.528956,1.2468663
1.9341023,0.7572229
1.8955269,1.0626682
1.7849951,0.8695599
1.9808475,0.9492285
1.8727416,0.7250242
1.479219,0.9674523
1.7776998,0.78575575
1.604972,0.8404268
