1.9102775,1.5096982
1.8231537,1.5161154
1.946135,1.6233301
1.9342622,1.5340617
1.772229,1.5183936
1.9866822,1.7252749
1.7998025,1.726287
1.8406434,1.5284295
1.732695,1.6707402
1.9634482,1.7218451
1.7932533,1.5625635
1.8745109,1.5371784
1.8172339,1.6609118
1.9545293,1.5899162
1.7139598,1.6751477
1.8865666,1.599262
1.7386874,1.7235187
1.8645469,1.6391912
1.8276547,1.6781086
1.9402665,1.6512944
1.8557744,1.501416
1.7804056,1.5731856
1.7673765,1.7292728
1.7583407,1.5786619
1.7898546,1.5040833
1.9400642,1.5818114
1.8504629,1.5916235
1.7945101,1.5375654
1.7320592,1.6221812
1.8223643,1.5091062
1.7785232,1.6641885
1.803391,1.7287662
1.8072066,1.6169485
1.9678487,1.7127788
1.9538137,1.692149
1.9677367,1.6687105
1.9837269,1.7175338
1.9410402,1.6925751
1.9303701,1.7389038
1.9152963,1.5916619
