1.1954919,1.1564146
1.0611163,1.1641426
1.0759925,1.1786791
1.1582624,1.0610375
1.0185351,1.11677
1.1174854,1.0066265
1.1269025,0.9892536
1.1300999,1.0638796
1.1495757,1.138161
1.0463701,1.158432
1.1550784,1.0194845
1.1002455,1.0925646
1.092898,1.0895206
1.1675545,1.0281044
1.1238614,1.0381222
1.1010323,1.1435777
1.1097385,1.1743383
1.1637362,1.1999618
1.1784518,1.1908944
1.0927534,1.1820323
1.1843127,1.1552682
1.1775092,0.9717307
1.1651133,1.097231
1.0827599,1.1291268
1.0625314,1.036675
1.0999234,0.98328435
1.1562179,1.0206608
1.0713577,1.0564713
1.1236737,1.1058704
1.1214578,1.016926
1.0910003,1.0373075
0.9954066,1.1915559
1.1187152,1.008156
1.1693445,1.1100944
1.1921275,1.0561609
1.0844194,1.01773
1.1125987,1.106686
1.1141167,0.9830255
1.9102775,1.5096982
1.5055616,1.8488295
1.5436792,1.7266753
1.9136657,1.925218
1.8231537,1.5161154
1.5902793,1.8878881
1.939053,1.8349191
1.8546576,1.7999163
1.5290349,1.5384066
1.5793415,1.6163211
1.7119998,1.6350682
1.6945122,1.5846463
1.946135,1.6233301
1.6369282,1.861387
1.5300261,1.814706
1.527117,1.734457
1.9807425,1.7738419
1.6885247,1.5075988
1.5539331,1.5988947
1.5731709,1.7657413
1.6849701,1.9456234
1.9834516,1.7733854
1.9859501,1.8341649
1.6121526,1.6196263
1.856981,1.7608112
1.8503075,1.8328515
1.7298894,1.7587241
1.9527128,1.8008418
1.5437546,1.8753769
1.7258742,1.914272
1.8321319,1.7730197
1.814768,1.9556893
1.7262864,1.5474436
1.8695813,1.895144
1.9342622,1.5340617
1.7578005,1.7768519
1.6463134,1.7365417
1.74154,1.8486757
1.6395595,1.6280719
1.5354779,1.6437818
1.772229,1.5183936
1.8224518,1.9785237
1.9763128,1.9290478
1.9866822,1.7252749
1.7998025,1.726287
1.6883652,1.9074037
1.5310643,1.5257323
1.7873989,1.8855853
1.8406434,1.5284295
1.922297,1.8608776
1.8244,1.7962586
1.5866412,1.6470566
1.5680461,1.6208992
1.9481506,1.9101825
1.6107882,1.8283956
1.732695,1.6707402
1.5659292,1.8578902
1.6101601,1.6073987
1.5022318,1.9238371
1.9634482,1.7218451
1.9620306,1.9549186
1.7932533,1.5625635
1.6431367,1.8873911
1.5864232,1.8891058
1.6213435,1.8864968
1.5862733,1.7755203
1.600809,1.6861955
1.8103632,1.9262793
1.729978,1.7574946
1.9309127,1.8453516
1.6823814,1.8702424
1.510828,1.9799776
1.5132091,1.7569993
1.8745109,1.5371784
1.5447315,1.8735185
