1.9015691,0.158315
1.7010597,0.16983843
1.7989551,0.18720391
1.803925,0.25414643
1.9736674,0.04693672
1.8140016,0.02697128
1.8308743,0.20581529
1.8220614,0.16984689
1.702458,0.2053917
1.9638449,0.017361432
1.6826684,0.21342814
1.7750235,0.03591767
1.7205809,0.24786836
1.9786685,0.02616623
1.8775266,0.23183736
1.6453286,0.18232703
1.8812814,0.1552136
1.5551121,0.10269949
1.6391251,0.0033642352
1.9920565,0.277823
1.9708387,0.052901566
1.7412391,0.075608134
1.5745509,0.04984197
1.9990361,0.12257773
1.8428063,0.08492637
1.5228039,0.19114134
1.6416767,0.21300226
1.5934972,0.20055544
1.7759525,0.11226344
1.5116762,0.107762575
1.9907459,0.285825
1.6187187,0.094426274
1.5102658,0.029310942
1.6920638,0.0048458874
1.7543972,0.18153247
1.8129926,0.14868355
1.7623589,0.24378994
1.7102404,0.073768884
1.8958874,0.11364001
1.8638889,0.12145421
1.5033672,0.09257582
1.903846,0.06294507
1.7509217,0.23962536
1.5586942,0.11009833
1.8959687,0.0848279
1.9804735,0.20382234
1.6916645,0.25750592
1.5974882,0.08209187
1.8840222,0.13827685
1.692764,0.18530175
1.8005484,0.097866654
1.9261909,0.11878219
1.9863776,0.20752013
1.5712698,0.05194989
1.6095037,0.2041919
1.615225,0.14411166
1.8383651,0.006048292
1.7063187,0.037989378
1.9790895,0.091260135
1.6029019,0.13685346
1.685606,0.06802079
1.5664378,0.20145664
1.6290257,0.116660744
1.7516067,0.041881144
1.7720248,0.24726331
1.8262373,0.18109018
1.6290385,0.11936396
1.6460029,0.15735829
1.9356029,0.17953998
1.7312775,0.06615263
1.5736127,0.2169795
1.9705375,0.08506116
1.7695404,0.07370636
1.8520241,0.19585335
1.534118,0.20386231
1.8124145,0.11383268
1.5875971,0.24763244
1.7997991,0.11318505
1.9090996,0.041121036
1.6018995,0.008260369
1.3144147,0.005455017
1.864282,0.0835278
1.9114296,0.194641
1.4494562,0.1721201
1.9806242,0.28345382
1.7899503,0.08889198
1.9644139,0.17289281
1.5740349,0.18253565
1.7682931,0.2629441
1.7977728,0.24733472
1.3047162,0.16209245
